molecule_chembl_id,canonical_smiles,standard_value,target_name,target_chembl_id,bioactivity_class,standard_value_norm,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL1915445,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019,388.8180000000001,4.670700000000001,3,6
CHEMBL1915446,CS(=O)(=O)c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,44.0,PAK4,CHEMBL4523,active,44.0,7.356547323513812,450.9110000000002,4.3686000000000025,2,7
CHEMBL1915447,FC(F)(F)Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,113.0,PAK4,CHEMBL4523,active,113.0,6.94692155651658,456.81500000000017,5.863700000000002,2,6
CHEMBL1915448,Clc1cc(OCCN2CCOCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,7.0,PAK4,CHEMBL4523,active,7.0,8.154901959985743,501.9780000000002,4.676100000000003,2,8
CHEMBL1915449,CN1CCN(c2ccc(Nc3nc4c(-c5nnc[nH]5)cccc4c4cnccc34)c(Cl)c2)CC1,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375,470.9680000000002,4.716900000000003,2,7
CHEMBL1915633,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1Cl,1.0,PAK4,CHEMBL4523,active,1.0,9.0,402.84500000000014,4.973700000000003,2,6
CHEMBL1915634,Cc1cc(F)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056,370.39100000000013,4.759220000000003,2,5
CHEMBL1915635,Cc1ccc(F)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056,370.39100000000013,4.759220000000003,2,5
CHEMBL1915636,Fc1cccc(F)c1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,1.0,PAK4,CHEMBL4523,active,1.0,9.0,374.3540000000001,4.589900000000002,2,5
CHEMBL1915637,COc1cccc(F)c1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375,386.3900000000001,4.459400000000002,2,6
CHEMBL1915638,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356,374.3540000000001,4.589900000000002,2,5
CHEMBL1915639,Fc1ccc(Cl)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,10.0,PAK4,CHEMBL4523,active,10.0,8.0,390.8090000000001,5.104200000000002,2,5
CHEMBL1915640,COCCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,10.0,PAK4,CHEMBL4523,active,10.0,8.0,430.4430000000001,4.476000000000003,2,7
CHEMBL1915641,Fc1cc(OCCN2CCCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375,469.52400000000017,4.925400000000003,2,7
CHEMBL1915642,CN(C)CCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,20.0,PAK4,CHEMBL4523,active,20.0,7.698970004336019,443.4860000000001,4.391200000000003,2,7
CHEMBL1915643,NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056,348.79300000000006,4.278900000000002,2,4
CHEMBL1915644,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,1.0,PAK4,CHEMBL4523,active,1.0,9.0,362.8200000000001,4.539600000000003,2,4
CHEMBL1915645,CNC(=O)c1cccc2c1nc(Nc1cccc(OC)c1Cl)c1ccncc12,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981,392.84600000000006,4.548200000000002,2,5
CHEMBL1915646,CCNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019,376.84700000000004,4.929700000000003,2,4
CHEMBL1915647,CC(C)NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019,390.8740000000001,5.318200000000004,2,4
CHEMBL1915648,CC(C)CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981,404.9010000000001,5.565800000000005,2,4
CHEMBL1915649,NC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12,10.0,PAK4,CHEMBL4523,active,10.0,8.0,332.338,3.7646000000000015,2,4
CHEMBL1915650,CNC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037,346.36500000000007,4.025300000000002,2,4
CHEMBL1915651,NC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037,350.32800000000003,3.9037000000000015,2,4
CHEMBL1914471,CNC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019,364.3550000000001,4.164400000000001,2,4
CHEMBL1915433,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319,338.3740000000001,4.311700000000002,2,5
CHEMBL1915438,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356,372.8190000000001,4.965100000000001,2,5
CHEMBL1915442,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981,356.3640000000001,4.450800000000002,2,5
CHEMBL1915445,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,1.0,PAK4,CHEMBL4523,active,1.0,9.0,388.8180000000001,4.670700000000001,3,6
CHEMBL1915448,Clc1cc(OCCN2CCOCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,14.0,PAK4,CHEMBL4523,active,14.0,7.853871964321762,501.9780000000002,4.676100000000003,2,8
CHEMBL1915638,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,15.0,PAK4,CHEMBL4523,inactive,15.0,7.823908740944319,374.3540000000001,4.589900000000002,2,5
CHEMBL1915639,Fc1ccc(Cl)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,12.0,PAK4,CHEMBL4523,inactive,12.0,7.920818753952375,390.8090000000001,5.104200000000002,2,5
CHEMBL1915640,COCCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,30.0,PAK4,CHEMBL4523,inactive,30.0,7.522878745280337,430.4430000000001,4.476000000000003,2,7
CHEMBL1915641,Fc1cc(OCCN2CCCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,28.0,PAK4,CHEMBL4523,inactive,28.0,7.552841968657781,469.52400000000017,4.925400000000003,2,7
CHEMBL1915644,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,5.0,PAK4,CHEMBL4523,inactive,5.0,8.301029995663981,362.8200000000001,4.539600000000003,2,4
CHEMBL1929238,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,30000.0,PAK4,CHEMBL4523,inactive,30000.0,4.522878745280337,554.5440000000001,5.232500000000004,2,5
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337,527.6690000000006,5.986420000000005,2,6
CHEMBL1933538,O=C(c1cc2cc(F)ccc2[nH]1)N1C[C@]2(CCN(C3CCCNC3)C2)c2ccccc21,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337,418.51600000000025,3.6629000000000023,2,3
CHEMBL1933550,O=C(c1cc2ccc(F)cc2[nH]1)N1C[C@]2(CCN(C3CCNC3)C2)c2ccccc21,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337,404.4890000000002,3.272800000000002,2,3
CHEMBL1933551,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccccc5[nH]4)c4ccccc43)C2)CN1,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337,414.55300000000017,3.9123000000000028,2,3
CHEMBL1933552,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccc(F)cc5[nH]4)c4ccccc43)C2)CN1,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337,432.5430000000002,4.051400000000003,2,3
CHEMBL1945559,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,240.0,PAK4,CHEMBL4523,active,240.0,6.619788758288394,363.24800000000016,2.9578800000000003,2,4
CHEMBL1952113,FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1,230.0,PAK4,CHEMBL4523,active,230.0,6.638272163982407,392.3850000000003,3.1256000000000004,2,7
CHEMBL1952121,FC(F)(F)Oc1cccc(-n2nnc3ccc(NC4CCNCC4)nc32)c1,640.0,PAK4,CHEMBL4523,active,640.0,6.1938200260161125,378.35800000000023,2.878,2,7
CHEMBL1952125,FC(F)(F)Oc1cccc(-n2nnc3ccc(NC4CC5(CCNCC5)C4)nc32)c1,218.0,PAK4,CHEMBL4523,active,218.0,6.661543506395395,418.42300000000034,3.6582000000000017,2,7
CHEMBL1952126,FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1,404.0,PAK4,CHEMBL4523,active,404.0,6.393618634889395,432.4500000000004,3.905800000000002,2,7
CHEMBL1952132,O[C@H]1CC[C@H](Nc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,69.0,PAK4,CHEMBL4523,active,69.0,7.161150909262744,393.36900000000014,3.4295000000000018,2,7
CHEMBL1952133,O[C@H]1CC[C@@H](Nc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,152.0,PAK4,CHEMBL4523,active,152.0,6.818156412055227,393.36900000000014,3.4295000000000018,2,7
CHEMBL1952134,CN(C)c1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0,351.4580000000001,2.293,2,7
CHEMBL1952136,FC(F)(F)c1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1,853.0,PAK4,CHEMBL4523,active,853.0,6.069050968832477,416.4510000000003,4.026000000000002,2,6
CHEMBL1952137,FC(F)(F)c1cccc(-n2nnc3ccc(NC4CC5(CCNCC5)C4)nc32)c1,358.0,PAK4,CHEMBL4523,active,358.0,6.446116973356125,402.4240000000003,3.7784000000000013,2,6
CHEMBL1952141,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1.O=S(=O)(O)O,363.0,PAK4,CHEMBL4523,inactive,363.0,6.440093374963888,503.50300000000016,3.3958000000000013,3,8
CHEMBL1952142,COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(OC(F)(F)F)c1,29.0,PAK4,CHEMBL4523,active,29.0,7.5376020021010435,422.41100000000006,3.1342000000000008,2,8
CHEMBL1952143,COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(N(C)C)c1,752.0,PAK4,CHEMBL4523,active,752.0,6.123782159408358,381.4840000000001,2.3015999999999996,2,8
CHEMBL1952144,FC(F)(F)Oc1cccc(-n2nnc3cc(Cl)c(NCC4CCNCC4)nc32)c1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0,426.83000000000027,3.7790000000000017,2,7
CHEMBL1950228,O=Cc1cn2c3c1ccc1c4ccccc4n(c13)CCCC2,350.0,PAK4,CHEMBL4523,active,350.0,6.455931955649724,288.3500000000001,4.355500000000003,0,3
CHEMBL2017214,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,40000.0,PAK4,CHEMBL4523,active,40000.0,4.3979400086720375,422.5620000000002,3.1168000000000013,3,9
CHEMBL2017322,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319,343.4150000000001,4.978200000000003,2,5
CHEMBL2017323,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2sccc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019,377.86000000000007,5.6316000000000015,2,5
CHEMBL2017324,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2sccc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019,361.4050000000001,5.117300000000002,2,5
CHEMBL2017325,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cscc23)cc1,17.0,PAK4,CHEMBL4523,active,17.0,7.769551078621726,343.4150000000001,4.978200000000003,2,5
CHEMBL2017326,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cscc12,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056,377.86000000000007,5.6316000000000015,2,5
CHEMBL2017327,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3ccsc23)cc1,14.0,PAK4,CHEMBL4523,active,14.0,7.853871964321762,343.4150000000001,4.978200000000002,2,5
CHEMBL2017328,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2ccsc12,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356,377.86000000000007,5.6316000000000015,2,5
CHEMBL2017329,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2scnc12,9.0,PAK4,CHEMBL4523,active,9.0,8.045757490560675,378.84800000000007,5.026600000000001,2,6
CHEMBL2017330,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3n3cccc23)cc1,30.0,PAK4,CHEMBL4523,active,30.0,7.522878745280337,326.36300000000006,4.016200000000001,2,5
CHEMBL2017331,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2n2cccc12,41.0,PAK4,CHEMBL4523,active,41.0,7.387216143280264,360.80800000000005,4.669600000000002,2,5
CHEMBL2017332,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2n2cccc12,20.0,PAK4,CHEMBL4523,active,20.0,7.698970004336019,344.35300000000007,4.155300000000001,2,5
CHEMBL2017333,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2n2cncc12,43.0,PAK4,CHEMBL4523,active,43.0,7.366531544420414,345.34100000000007,3.550300000000001,2,6
CHEMBL2017334,c1cc(-c2nnc[nH]2)c2nc(NC3CC3)c3ccsc3c2c1,25.0,PAK4,CHEMBL4523,active,25.0,7.602059991327962,307.382,3.808900000000002,2,5
CHEMBL2017335,c1cc(-c2nnc[nH]2)c2nc(N3CCOCC3)c3ccsc3c2c1,10.0,PAK4,CHEMBL4523,active,10.0,8.0,337.40799999999996,3.071200000000001,1,6
CHEMBL2017336,c1ccc(CNc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,52.0,PAK4,CHEMBL4523,active,52.0,7.2839966563652,357.4420000000001,4.846700000000003,2,5
CHEMBL2017337,c1cncc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,22.0,PAK4,CHEMBL4523,active,22.0,7.657577319177793,344.4030000000001,4.373200000000002,2,6
CHEMBL2017338,c1cc(-c2nnc[nH]2)c2nc(Nc3ccncc3)c3ccsc3c2c1,68.0,PAK4,CHEMBL4523,active,68.0,7.167491087293763,344.4030000000001,4.3732000000000015,2,6
CHEMBL2017339,Clc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356,377.86000000000007,5.6316000000000015,2,5
CHEMBL2017340,Clc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,86.0,PAK4,CHEMBL4523,active,86.0,7.0655015487564325,377.8600000000001,5.631600000000002,2,5
CHEMBL2017341,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c(Cl)c1,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037,393.85900000000015,5.337200000000001,3,6
CHEMBL2017342,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c(Cl)c1,9.0,PAK4,CHEMBL4523,active,9.0,8.045757490560675,395.85000000000014,5.770700000000002,2,5
CHEMBL2017343,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1Cl,21.0,PAK4,CHEMBL4523,active,21.0,7.67778070526608,407.8860000000001,5.640200000000003,2,6
CHEMBL2017345,FC(F)(F)Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c(Cl)c1,76.0,PAK4,CHEMBL4523,active,76.0,7.119186407719209,461.8560000000001,6.530200000000002,2,6
CHEMBL2017346,Fc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981,361.40500000000014,5.117300000000002,2,5
CHEMBL2017347,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,7.0,PAK4,CHEMBL4523,active,7.0,8.154901959985743,361.4050000000001,5.117300000000002,2,5
CHEMBL2017348,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c(F)c1,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019,379.3950000000001,5.256400000000002,2,5
CHEMBL2017349,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1F,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319,379.3950000000001,5.256400000000002,2,5
CHEMBL2017344,Fc1cc(F)cc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,24.0,PAK4,CHEMBL4523,active,24.0,7.619788758288394,379.3950000000001,5.256400000000002,2,5
CHEMBL2017350,COc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2sccc12,49.0,PAK4,CHEMBL4523,active,49.0,7.309803919971486,373.4410000000001,4.986800000000002,2,6
CHEMBL2017351,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,28.0,PAK4,CHEMBL4523,active,28.0,7.552841968657781,373.4410000000001,4.986800000000003,2,6
CHEMBL2017352,COc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356,373.44100000000014,4.986800000000002,2,6
CHEMBL2017353,CN(C)CCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,34.0,PAK4,CHEMBL4523,active,34.0,7.468521082957745,430.5370000000001,4.918600000000003,2,7
CHEMBL2017354,FC(F)(F)c1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,52.0,PAK4,CHEMBL4523,active,52.0,7.2839966563652,411.4120000000001,5.9970000000000026,2,5
CHEMBL2017355,N#Cc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375,368.42500000000007,4.8498800000000015,2,6
CHEMBL2017356,C#Cc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981,367.4370000000001,4.959500000000002,2,5
CHEMBL2017357,NC(=O)c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,17.0,PAK4,CHEMBL4523,inactive,17.0,7.769551078621726,386.4400000000001,4.0771000000000015,3,6
CHEMBL2017358,O=C(O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccsc12,121.0,PAK4,CHEMBL4523,inactive,121.0,6.91721462968355,354.8180000000001,5.5447000000000015,2,4
CHEMBL2017359,NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccsc12,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375,353.83400000000006,4.945400000000002,2,4
CHEMBL2017360,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccsc12,28.0,PAK4,CHEMBL4523,intermediate,28.0,7.552841968657781,367.8610000000001,5.206100000000003,2,4
CHEMBL2017361,Cc1cc2c(Nc3ccccc3F)nc3c(-c4nnc[nH]4)cccc3c2s1,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356,375.432,5.425720000000002,2,5
CHEMBL460472,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,25000.0,PAK4,CHEMBL4523,intermediate,25000.0,4.6020599913279625,539.5920000000002,4.7147200000000025,2,9
CHEMBL2031893,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC,25000.0,PAK4,CHEMBL4523,intermediate,25000.0,4.6020599913279625,528.5400000000002,5.233520000000005,1,8
CHEMBL2035603,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(Br)cc12,781.0,PAK4,CHEMBL4523,intermediate,781.0,6.1073489661227,375.609,4.752200000000002,1,3
CHEMBL2035597,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccccc12,5000.0,PAK4,CHEMBL4523,intermediate,5000.0,5.301029995663981,296.71299999999997,3.989700000000002,1,3
CHEMBL2035598,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(Cl)cc12,858.0,PAK4,CHEMBL4523,intermediate,858.0,6.066512712151295,331.15799999999996,4.643100000000001,1,3
CHEMBL2035604,Cc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,3934.0,PAK4,CHEMBL4523,intermediate,3934.0,5.405165644416682,310.74000000000007,4.298120000000002,1,3
CHEMBL2035605,COc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,1451.0,PAK4,CHEMBL4523,intermediate,1451.0,5.838332587562264,326.7390000000001,3.998300000000002,1,4
CHEMBL2035606,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(O)cc12,3755.0,PAK4,CHEMBL4523,intermediate,3755.0,5.425390058659813,312.712,3.6953000000000014,2,4
CHEMBL2035607,N#Cc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,3429.0,PAK4,CHEMBL4523,intermediate,3429.0,5.464832514885056,321.72300000000007,3.8613800000000014,1,4
CHEMBL2035608,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(-c3ccccc3)cc12,5000.0,PAK4,CHEMBL4523,intermediate,5000.0,5.301029995663981,372.81100000000004,5.656700000000004,1,3
CHEMBL2035609,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(OC(F)(F)F)cc12,5000.0,PAK4,CHEMBL4523,intermediate,5000.0,5.301029995663981,380.709,4.888300000000002,1,4
CHEMBL2035610,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(C(F)(F)F)cc12,2330.0,PAK4,CHEMBL4523,intermediate,2330.0,5.632644078973981,364.71,5.008500000000002,1,3
CHEMBL2035611,Nc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,5000.0,PAK4,CHEMBL4523,intermediate,5000.0,5.301029995663981,311.72800000000007,3.571900000000001,2,4
CHEMBL2035612,CNc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,5000.0,PAK4,CHEMBL4523,intermediate,5000.0,5.301029995663981,325.75500000000005,4.031400000000001,2,4
CHEMBL2035613,CC(=O)Nc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,5000.0,PAK4,CHEMBL4523,intermediate,5000.0,5.301029995663981,353.76500000000004,3.948100000000002,2,4
CHEMBL2035614,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1cc(O)ccc12,2377.0,PAK4,CHEMBL4523,intermediate,2377.0,5.62397081827182,312.712,3.6953000000000014,2,4
CHEMBL2035615,COc1ccc2c(c1)oc1c(=O)[nH]c(-c3ccccc3Cl)nc12,5000.0,PAK4,CHEMBL4523,active,5000.0,5.301029995663981,326.73900000000003,3.9983000000000013,1,4
CHEMBL2035616,COc1cccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c12,5000.0,PAK4,CHEMBL4523,active,5000.0,5.301029995663981,326.7390000000001,3.998300000000002,1,4
CHEMBL2035617,O=c1[nH]c(-c2c(F)cccc2Cl)nc2c1oc1ccc(C3CC3)cc12,3330.0,PAK4,CHEMBL4523,intermediate,3330.0,5.47755576649368,354.76800000000014,5.006200000000002,1,3
CHEMBL2035618,COc1ccccc1-c1nc2c(oc3ccc(Br)cc32)c(=O)[nH]1,5000.0,PAK4,CHEMBL4523,active,5000.0,5.301029995663981,371.19000000000005,4.107400000000002,1,4
CHEMBL2035619,CC(C)c1ccccc1-c1nc2c(oc3ccc(Br)cc32)c(=O)[nH]1,5000.0,PAK4,CHEMBL4523,active,5000.0,5.301029995663981,383.245,5.2222000000000035,1,3
CHEMBL2035620,O=c1[nH]c(-c2ccc(F)cc2Cl)nc2c1oc1ccc(Br)cc12,850.0,PAK4,CHEMBL4523,intermediate,850.0,6.070581074285707,393.59900000000005,4.891300000000002,1,3
CHEMBL2035621,O=c1[nH]c(-c2cc(F)ccc2Cl)nc2c1oc1ccc(Br)cc12,653.0,PAK4,CHEMBL4523,active,653.0,6.185086818724926,393.59900000000005,4.891300000000002,1,3
CHEMBL2035622,O=c1[nH]c(-c2c(F)cccc2Cl)nc2c1oc1ccc(Br)cc12,1068.0,PAK4,CHEMBL4523,active,1068.0,5.971428747307463,393.59900000000005,4.891300000000002,1,3
CHEMBL2035623,O=c1[nH]c(-c2cccc(Cl)c2Cl)nc2c1oc1ccc(Br)cc12,598.0,PAK4,CHEMBL4523,active,598.0,6.223298816011589,410.05400000000003,5.4056000000000015,1,3
CHEMBL2035624,O=c1[nH]c(-c2ccc(Cl)cc2Cl)nc2c1oc1ccc(Br)cc12,293.0,PAK4,CHEMBL4523,active,293.0,6.533132379645891,410.05400000000003,5.4056000000000015,1,3
CHEMBL2035625,COc1cccc(-c2nc3c(oc4ccc(Br)cc43)c(=O)[nH]2)c1Cl,1741.0,PAK4,CHEMBL4523,active,1741.0,5.759201228882668,405.6350000000001,4.7608000000000015,1,4
CHEMBL2035626,NCc1ccc(-c2nc3c(oc4ccc(Br)cc43)c(=O)[nH]2)c(Cl)c1,87.0,PAK4,CHEMBL4523,active,87.0,7.060480747381382,404.65100000000007,4.210900000000001,2,4
CHEMBL2035627,O=C(NCCN1CCCCC1)c1ccc(-c2nc3c(oc4ccc(Br)cc43)c(=O)[nH]2)c(Cl)c1,134.0,PAK4,CHEMBL4523,active,134.0,6.872895201635193,529.8220000000001,4.967900000000004,2,5
CHEMBL2035628,O=c1[nH]c(-c2ccc(CNC3CCNCC3)cc2Cl)nc2c1oc1ccc(Br)cc12,29.0,PAK4,CHEMBL4523,active,29.0,7.5376020021010435,487.7850000000001,4.5938000000000025,3,5
