molecule_chembl_id,canonical_smiles,standard_value,target_name,target_chembl_id,bioactivity_class,standard_value_norm,pIC50
CHEMBL3676277,NC1CC(C(F)(F)F)CN(c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)C1,21.0,PAK4,CHEMBL4523,active,21.0,7.6777807052660805
CHEMBL3676278,CO[C@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,378.0,PAK4,CHEMBL4523,active,378.0,6.422508200162775
CHEMBL3676279,CCO[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,85.0,PAK4,CHEMBL4523,active,85.0,7.070581074285707
CHEMBL3676280,N[C@@H]1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(F)(F)C1,38.0,PAK4,CHEMBL4523,active,38.0,7.42021640338319
CHEMBL3676281,CC[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3676282,N[C@@H]1C[C@@H](C(F)(F)F)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,72.0,PAK4,CHEMBL4523,active,72.0,7.142667503568732
CHEMBL3676283,N[C@H]1C[C@@H](C(F)(F)F)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3676284,C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL3676285,Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL3676286,Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1N1CCC(F)CC1,55.0,PAK4,CHEMBL4523,active,55.0,7.259637310505756
CHEMBL3676287,C[C@@H]1C[C@H](O)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,90.0,PAK4,CHEMBL4523,active,90.0,7.045757490560675
CHEMBL3676288,C[C@@H]1C[C@H](O)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C1,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981
CHEMBL3676289,Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1[C@@H]1CCC[C@H](N)C1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3676290,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,29.0,PAK4,CHEMBL4523,active,29.0,7.5376020021010435
CHEMBL3676291,C[C@@H]1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1O,125.0,PAK4,CHEMBL4523,active,125.0,6.903089986991944
CHEMBL3676292,C[C@H]1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3676293,N[C@@H]1C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC[C@@H]1O,98.0,PAK4,CHEMBL4523,active,98.0,7.008773924307505
CHEMBL3676294,Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1[C@@H]1CC[C@H](O)[C@H](N)C1,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037
CHEMBL3676295,N[C@@H]1C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC[C@H]1O,95.0,PAK4,CHEMBL4523,active,95.0,7.022276394711152
CHEMBL3676296,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)C1,97.0,PAK4,CHEMBL4523,active,97.0,7.013228265733755
CHEMBL3676297,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,27.0,PAK4,CHEMBL4523,active,27.0,7.568636235841013
CHEMBL3676298,N[C@@H]1C[C@H](c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)C[C@H](N)[C@H]1O,250.0,PAK4,CHEMBL4523,active,250.0,6.6020599913279625
CHEMBL3676299,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1O,46.0,PAK4,CHEMBL4523,active,46.0,7.337242168318426
CHEMBL3676300,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,7.0,PAK4,CHEMBL4523,active,7.0,8.154901959985743
CHEMBL3676301,CC1(C)C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,16.0,PAK4,CHEMBL4523,active,16.0,7.795880017344075
CHEMBL3676302,N[C@H]1CCCN(c2ccncc2NC(=O)c2csc(-c3ccccc3)n2)C1,17.7,PAK4,CHEMBL4523,active,17.7,7.752026733638194
CHEMBL3676303,N[C@H]1CCCN(c2ccncc2NC(=O)c2csc(-c3ccccc3F)n2)C1,9.9,PAK4,CHEMBL4523,active,9.9,8.00436480540245
CHEMBL3676304,CC(C)NC(=O)c1ccc(F)c(-c2nc(C(=O)Nc3cnccc3N3CCC[C@H](N)C3)cs2)c1,83.8,PAK4,CHEMBL4523,active,83.8,7.076755981369724
CHEMBL3676305,COc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)cs2)c1F,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037
CHEMBL3676306,CC(C)Oc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)cs2)c1F,20.0,PAK4,CHEMBL4523,active,20.0,7.698970004336019
CHEMBL3676307,CCOc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)cs2)c1F,9.0,PAK4,CHEMBL4523,active,9.0,8.045757490560675
CHEMBL3676308,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)ccc(F)c3F)n2)C1,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319
CHEMBL3676309,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)ccc(Cl)c3F)n2)C1,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL3676310,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cc(O)cc3F)n2)C1,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037
CHEMBL3676311,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1F,47.0,PAK4,CHEMBL4523,active,47.0,7.327902142064283
CHEMBL3297762,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,37.0,PAK4,CHEMBL4523,active,37.0,7.431798275933005
CHEMBL3916318,CN(C)C1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4ccc(F)c(F)c4)cn32)C2CCCCC2)CC1,171.0,PAK4,CHEMBL4523,active,171.0,6.767003889607846
CHEMBL3961921,CN(C)C1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4ccnc(F)c4)cn32)C2CCCCC2)CC1,57.0,PAK4,CHEMBL4523,active,57.0,7.2441251443275085
CHEMBL3297766,CN(C)C1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,36.0,PAK4,CHEMBL4523,active,36.0,7.443697499232712
CHEMBL3297764,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cc(Cl)ccc4F)cn32)C2CCCCC2)CC1,132.0,PAK4,CHEMBL4523,active,132.0,6.87942606879415
CHEMBL3921910,NCCC1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccccc3)n21,55.0,PAK4,CHEMBL4523,active,55.0,7.259637310505756
CHEMBL3973086,NCCC1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccsc3)n21,143.0,PAK4,CHEMBL4523,active,143.0,6.844663962534939
CHEMBL3896585,NCCC1CNC(=O)c2cc(-c3cc(Cl)ccc3F)c(-c3ccsc3)n21,77.0,PAK4,CHEMBL4523,active,77.0,7.113509274827518
CHEMBL3967769,NCCC1CNC(=O)c2cc(-c3cc(Cl)ccc3F)c(-c3ccccc3)n21,32.0,PAK4,CHEMBL4523,active,32.0,7.494850021680094
CHEMBL3903884,CN1CCN(Cc2ccc(-c3c(-c4cccc(OC(F)(F)F)c4)cc4n3C(CCOC(=O)C(F)(F)F)CNC4=O)cc2)CC1,35.0,PAK4,CHEMBL4523,active,35.0,7.455931955649724
CHEMBL3966701,CN(C)Cc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCOC(=O)C(F)(F)F)CNC3=O)cc1,38.0,PAK4,CHEMBL4523,active,38.0,7.42021640338319
CHEMBL3911078,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccsc3)n21,69.0,PAK4,CHEMBL4523,active,69.0,7.161150909262744
CHEMBL3981107,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccccc3)n21,38.0,PAK4,CHEMBL4523,active,38.0,7.42021640338319
CHEMBL3935063,Cc1cccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)c1,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319
CHEMBL3980052,NCCC1CNC(=O)c2cc(-c3cccc(Cl)c3)c(-c3ccccc3)n21,117.0,PAK4,CHEMBL4523,active,117.0,6.931814138253839
CHEMBL3966555,Cc1cccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCN)CNC3=O)c1,51.0,PAK4,CHEMBL4523,active,51.0,7.292429823902063
CHEMBL3891696,NCCC1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3cccc(N)c3)n21,69.0,PAK4,CHEMBL4523,active,69.0,7.161150909262744
CHEMBL3952009,Cc1cccc(-c2c(-c3cc(Cl)ccc3F)cc3n2C(CCN)CNC3=O)c1,114.0,PAK4,CHEMBL4523,active,114.0,6.943095148663527
CHEMBL3980874,NCCC1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(CO)cc3)n21,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319
CHEMBL3943279,NCCC1CNC(=O)c2cc(-c3cccc(C(F)(F)F)c3)c(-c3ccc(CO)cc3)n21,102.0,PAK4,CHEMBL4523,active,102.0,6.991399828238082
CHEMBL3919956,NCCC1CNC(=O)c2cc(-c3cccc(C(F)(F)F)c3)c(-c3ccsc3)n21,155.0,PAK4,CHEMBL4523,active,155.0,6.809668301829708
CHEMBL3917379,NCCC1CNC(=O)c2cc(-c3ccnc(Cl)c3)c(-c3ccc(CO)cc3)n21,110.0,PAK4,CHEMBL4523,active,110.0,6.958607314841775
CHEMBL3967508,Cc1cccc(-c2c(-c3ccnc(Cl)c3)cc3n2C(CCN)CNC3=O)c1,102.0,PAK4,CHEMBL4523,active,102.0,6.991399828238082
CHEMBL3928863,NCCC1CNC(=O)c2cc(-c3cccc(C(F)(F)F)c3)c(-c3ccc(O)cc3)n21,21.0,PAK4,CHEMBL4523,active,21.0,7.6777807052660805
CHEMBL3953089,NC(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCO)CNC3=O)cc1,58.0,PAK4,CHEMBL4523,active,58.0,7.236572006437063
CHEMBL3914356,CN(C)C(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCO)CNC3=O)cc1,93.0,PAK4,CHEMBL4523,active,93.0,7.031517051446065
CHEMBL3984169,CN(C)CCNC(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCO)CNC3=O)cc1,90.0,PAK4,CHEMBL4523,active,90.0,7.045757490560675
CHEMBL3923364,CN1CCC(NC(=O)c2ccc(-c3c(-c4cccc(OC(F)(F)F)c4)cc4n3C(CCO)CNC4=O)cc2)CC1,69.0,PAK4,CHEMBL4523,active,69.0,7.161150909262744
CHEMBL3898842,CNC(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCO)CNC3=O)cc1,75.0,PAK4,CHEMBL4523,active,75.0,7.1249387366083
CHEMBL3952159,O=C1NCC(CCO)n2c1cc(-c1cccc(OC(F)(F)F)c1)c2-c1ccc(CO)cc1,90.0,PAK4,CHEMBL4523,active,90.0,7.045757490560675
CHEMBL3971118,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(O)cc3)n21,16.0,PAK4,CHEMBL4523,active,16.0,7.795880017344075
CHEMBL3909000,CN(C)Cc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCCl)CNC3=O)cc1,113.0,PAK4,CHEMBL4523,active,113.0,6.94692155651658
CHEMBL3976139,CN1CCN(Cc2ccc(-c3c(-c4cccc(OC(F)(F)F)c4)cc4n3C(CCCl)CNC4=O)cc2)CC1,44.0,PAK4,CHEMBL4523,active,44.0,7.356547323513812
CHEMBL3963636,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(F)cc3)n21,27.0,PAK4,CHEMBL4523,active,27.0,7.568636235841013
CHEMBL3970295,CC(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1,17.0,PAK4,CHEMBL4523,active,17.0,7.769551078621726
CHEMBL3949477,CS(=O)(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3925205,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(C=O)cc3)n21,22.0,PAK4,CHEMBL4523,active,22.0,7.657577319177793
CHEMBL3940702,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(CN4CCOCC4)cc3)n21,7.0,PAK4,CHEMBL4523,active,7.0,8.154901959985743
CHEMBL3912707,CN1CCN(Cc2ccc(-c3c(-c4cccc(OC(F)(F)F)c4)cc4n3[C@@H](CCN)CNC4=O)cc2)CC1,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL3935180,CN(C)Cc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1,9.0,PAK4,CHEMBL4523,active,9.0,8.045757490560675
CHEMBL3903697,NCCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccccc3)n21,156.0,PAK4,CHEMBL4523,active,156.0,6.806875401645538
CHEMBL3926281,NCCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccsc3)n21,153.0,PAK4,CHEMBL4523,active,153.0,6.815308569182402
CHEMBL3898204,NCCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(O)cc3)n21,48.0,PAK4,CHEMBL4523,active,48.0,7.318758762624412
CHEMBL3937689,NCCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(CO)cc3)n21,109.0,PAK4,CHEMBL4523,active,109.0,6.962573502059376
CHEMBL3987026,COc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1,22.0,PAK4,CHEMBL4523,active,22.0,7.657577319177793
CHEMBL3951026,CN(C)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1,46.0,PAK4,CHEMBL4523,active,46.0,7.337242168318426
CHEMBL3979978,CC(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCCN)CNC3=O)cc1,129.0,PAK4,CHEMBL4523,active,129.0,6.889410289700751
CHEMBL3956295,CS(=O)(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCCN)CNC3=O)cc1,82.0,PAK4,CHEMBL4523,active,82.0,7.086186147616283
CHEMBL3890672,CN(C)Cc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCCN)CNC3=O)cc1,66.0,PAK4,CHEMBL4523,active,66.0,7.180456064458132
CHEMBL3967392,CN1CCN(Cc2ccc(-c3c(-c4cccc(OC(F)(F)F)c4)cc4n3[C@@H](CCCN)CNC4=O)cc2)CC1,13.0,PAK4,CHEMBL4523,active,13.0,7.886056647693163
CHEMBL3896150,CS(=O)(=O)NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccccc3)n21,172.0,PAK4,CHEMBL4523,active,172.0,6.764471553092451
CHEMBL3979034,CC(=O)NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccccc3)n21,174.0,PAK4,CHEMBL4523,active,174.0,6.7594507517174005
CHEMBL3905102,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc4c(c3)OCO4)n21,16.0,PAK4,CHEMBL4523,active,16.0,7.795880017344075
CHEMBL3943493,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc4ccccc4c3)n21,152.0,PAK4,CHEMBL4523,active,152.0,6.818156412055227
CHEMBL3973012,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(S(N)(=O)=O)cc3)n21,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3979444,COc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1Cl,21.0,PAK4,CHEMBL4523,active,21.0,7.6777807052660805
CHEMBL3963827,CCOc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1F,24.0,PAK4,CHEMBL4523,active,24.0,7.619788758288394
CHEMBL3959008,COc1c(C)cc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1C,32.0,PAK4,CHEMBL4523,active,32.0,7.494850021680094
CHEMBL3935023,CSc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1,45.0,PAK4,CHEMBL4523,active,45.0,7.346787486224656
CHEMBL3966069,CC(C)(C)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1,160.0,PAK4,CHEMBL4523,active,160.0,6.795880017344075
CHEMBL3936239,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3cccc(C(F)(F)F)c3)n21,97.0,PAK4,CHEMBL4523,active,97.0,7.013228265733755
CHEMBL3974585,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3cccc(F)c3)n21,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL3910416,Cc1cc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)ccc1F,86.0,PAK4,CHEMBL4523,active,86.0,7.0655015487564325
CHEMBL3979444,COc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1Cl,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL3957977,NCC[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(C4(N)CC4)cc3)n21,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3925655,CN1CCN(Cc2ccc(-c3c(-c4cccc(OC(F)(F)F)c4)cc4n3[C@@H](CCCl)CNC4=O)cc2)CC1,99.0,PAK4,CHEMBL4523,active,99.0,7.00436480540245
CHEMBL3949873,CC(C)[C@H]1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccc(CN)cc3)n21,173.0,PAK4,CHEMBL4523,active,173.0,6.761953896871205
CHEMBL3941232,Cc1cccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCNC(=N)N)CNC3=O)c1,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL3970786,CS(=O)(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCNC(=N)N)CNC3=O)cc1,19.0,PAK4,CHEMBL4523,active,19.0,7.721246399047171
CHEMBL3932237,COc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCN)CNC3=O)cc1F,36.0,PAK4,CHEMBL4523,active,36.0,7.443697499232712
CHEMBL3919646,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,0.5,PAK4,CHEMBL4523,active,0.5,9.301029995663981
CHEMBL3936842,Fc1cccc(F)c1-c1ccc2cnc(Nc3cnccc3N3CCNCC3)n2n1,126.0,PAK4,CHEMBL4523,active,126.0,6.899629454882437
CHEMBL3960752,c1cc(N2CCNCC2)c(Nc2ncc3ccc(-c4nccs4)nn23)cn1,154.0,PAK4,CHEMBL4523,active,154.0,6.812479279163537
CHEMBL3924352,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4Cl)nn23)C1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3952051,Clc1ccccc1-c1ccc2cnc(Nc3cnccc3N3CCNCC3)n2n1,640.0,PAK4,CHEMBL4523,active,640.0,6.1938200260161125
CHEMBL3915354,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4cccnc4Cl)nn23)C1,77.0,PAK4,CHEMBL4523,active,77.0,7.113509274827518
CHEMBL3905239,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4cccnc4F)nn23)C1,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL3910008,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3937943,Fc1cccc(F)c1-c1ccc2cnc(Nc3cnccc3OC3CNC3)n2n1,99.0,PAK4,CHEMBL4523,active,99.0,7.00436480540245
CHEMBL4109914,Clc1ccccc1-c1ccc2cnc(Nc3cnccc3O[C@@H]3CCCNC3)n2n1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0
CHEMBL3970651,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccc(Cl)cc4Cl)nn23)C1,11.0,PAK4,CHEMBL4523,active,11.0,7.958607314841775
CHEMBL3931386,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccc(F)cc4F)nn23)C1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3928490,N[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0
CHEMBL3959100,N[C@H]1CCCN(c2ncncc2Nc2ncc3ccc(-c4ccccc4F)nn23)C1,160.0,PAK4,CHEMBL4523,active,160.0,6.795880017344075
CHEMBL3922469,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4F)nn23)C1,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL3942758,Clc1ccccc1-c1ccc2cnc(Nc3cnccc3O[C@H]3CCCNC3)n2n1,298.0,PAK4,CHEMBL4523,active,298.0,6.525783735923745
CHEMBL4107589,O[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4Cl)nn23)C1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0
CHEMBL4113806,O[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0
CHEMBL3920197,O[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,30.0,PAK4,CHEMBL4523,active,30.0,7.522878745280337
CHEMBL3966732,C[C@H]1CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@@H](N)[C@@H]1O,0.08,PAK4,CHEMBL4523,active,0.08,10.096910013008056
CHEMBL3936992,C[C@H]1CN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C[C@@H](N)[C@@H]1O,0.6,PAK4,CHEMBL4523,active,0.6,9.221848749616356
CHEMBL3957474,CS(=O)(=O)c1ccc(-c2ccc3cnc(Nc4cnccc4N4CCC[C@H](N)C4)n3n2)c(F)c1,9.1,PAK4,CHEMBL4523,active,9.1,8.040958607678906
CHEMBL3986154,C[C@H]1CN(c2ccncc2Nc2ncc3ccc(-c4ccc(S(C)(=O)=O)cc4F)nn23)C[C@@H](N)[C@@H]1O,0.5,PAK4,CHEMBL4523,active,0.5,9.301029995663981
CHEMBL3950192,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(Cl)nn23)C1,99.0,PAK4,CHEMBL4523,active,99.0,7.00436480540245
CHEMBL3892307,O[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@@H]1O,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056
CHEMBL3944210,CN(C)c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0
CHEMBL3973689,Nc1cccc(-c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)c1,121.0,PAK4,CHEMBL4523,active,121.0,6.91721462968355
CHEMBL3902922,O=c1ccc(-c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)c[nH]1,281.0,PAK4,CHEMBL4523,active,281.0,6.55129368009492
CHEMBL3981694,Nc1cncc(-c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)c1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0
CHEMBL3922101,Nc1cc(-c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)ccn1,185.0,PAK4,CHEMBL4523,active,185.0,6.732828271596986
CHEMBL3935874,N[C@H]1CCCN(c2sncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,136.0,PAK4,CHEMBL4523,active,136.0,6.866461091629782
CHEMBL3948849,N[C@H]1CCC[C@@H](c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,27.0,PAK4,CHEMBL4523,active,27.0,7.568636235841013
CHEMBL3897323,C[C@H]1C[C@H](N)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,0.8,PAK4,CHEMBL4523,active,0.8,9.096910013008056
CHEMBL4109810,O[C@@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@H]1O,8.8,PAK4,CHEMBL4523,active,8.8,8.05551732784983
